id,name,category,subcategory,address,lat,lng,phone,operating_hours,status,source_date
539,화서성원(아),경로당,경로당,"경기도 수원시 팔달구 장안로5번길 45 (화서동, 성원상떼빌아파트)",37.28560598,127.0049231,031-243-7880,,영업,2025-11-21
540,화서위브하늘채(아),경로당,경로당,"경기도 수원시 팔달구 수성로244번길 25 (화서동, 화서위브하늘채)",37.2878894,126.9999531,031-251-0995,,영업,2025-11-21
541,꽃뫼양지,경로당,경로당,"경기도 수원시 팔달구 화산로6번길 40-4, 지상1층 (화서동)",37.28622737,126.9871534,031-295-7933,,영업,2025-11-21
542,화서한신휴플러스(아),경로당,경로당,"경기도 수원시 팔달구 수성로258번길 52 (화서동, 화서한신휴플러스아파트)",37.28701177,127.0021694,031-246-8517,,영업,2025-11-21
543,못골,경로당,경로당,경기도 수원시 팔달구 팔달문로115번길 43 (지동),37.28347936,127.0276956,031-245-4034,,영업,2025-11-21
544,신복,경로당,경로당,경기도 수원시 팔달구 중부대로125번길 23-11 (지동),37.27962936,127.0290046,031-244-4390,,영업,2025-11-21
545,지동,경로당,경로당,경기도 수원시 팔달구 세지로306번길 29-5 (지동),37.27823712,127.0256776,031-245-0849,,영업,2025-11-21
546,미나리광,경로당,경로당,"경기도 수원시 팔달구 팔달문로57번길 26, 2층",37.28042401,127.0231665,031-246-2773,,영업,2025-11-21
547,동문,경로당,경로당,경기도 수원시 팔달구 창룡문로100번길 10 (지동),37.28575131,127.0257711,031-244-9800,,영업,2025-11-21
548,진우(아),경로당,경로당,"경기도 수원시 팔달구 팔달문로 84 (지동, 진우아파트)",37.2802572,127.025896,031-257-7613,,영업,2025-11-21
549,신흥,경로당,경로당,경기도 수원시 팔달구 중부대로 49 (지동),37.27557793,127.0222818,031-207-5455,,영업,2025-11-21
550,우만풍림(아),경로당,경로당,"경기도 수원시 팔달구 세지로 439-13 (우만동, 풍림아파트)",37.28732735,127.0319478,031-257-2970,,영업,2025-11-21
551,충효,경로당,경로당,경기도 수원시 팔달구 세지로399번길 46 (우만동),37.28716763,127.0278692,031-253-0971,,영업,2025-11-21
552,중부,경로당,경로당,경기도 수원시 팔달구 경수대로616번길 32 (우만동),37.28091576,127.0321862,031-217-7510,,영업,2025-11-21
553,우만주공3단지(복지)(아),경로당,경로당,"경기도 수원시 팔달구 창룡대로210번길 13 (우만동, 주공3단지아파트)",37.29260018,127.034043,031-253-7048,,영업,2025-11-21
554,우만주공4단지(대한)(아),경로당,경로당,"경기도 수원시 팔달구 창룡대로 194 (우만동, 주공4단지아파트)",37.29177733,127.0297804,031-247-3518,,영업,2025-11-21
555,수곡,경로당,경로당,경기도 수원시 팔달구 세지로 436 (우만동),37.28706781,127.0320999,031-245-5159,,영업,2025-11-21
556,봉화,경로당,경로당,경기도 수원시 팔달구 경수대로718번길 39 (우만동),37.29079476,127.0266832,031-241-8532,,영업,2025-11-21
557,산수,경로당,경로당,경기도 수원시 팔달구 팔달문로150번길 7-1 (우만동),37.28262348,127.0329136,031-246-8688,,영업,2025-11-21
558,우만,경로당,경로당,경기도 수원시 팔달구 월드컵로365번길 20 (우만동),37.28934595,127.02983,070-8116-0060,,영업,2025-11-21
559,장고개,경로당,경로당,경기도 수원시 팔달구 권광로348번길 21-13 (우만동),37.27817567,127.0394214,031-214-0888,,영업,2025-11-21
560,우만현대(아),경로당,경로당,"경기도 수원시 팔달구 권광로364번길 7-2 (우만동, 현대아파트)",37.28034196,127.038016,031-211-1564,,영업,2025-11-21
561,우만주공1단지(아),경로당,경로당,"경기도 수원시 팔달구 중부대로223번길 102 (우만동, 주공1단지아파트)",37.28225846,127.0388825,031-215-2731,,영업,2025-11-21
562,우만주공2단지(아),경로당,경로당,"경기도 수원시 팔달구 중부대로223번길 54-13 (우만동, 우만주공2단지아파트)",37.27747936,127.0417539,031-216-6866,,영업,2025-11-21
563,우만선경(아),경로당,경로당,"경기도 수원시 팔달구 중부대로 215 (우만동, 선경아파트)",37.27654707,127.0398669,031-211-7330,,영업,2025-11-21
564,신성미소지움(아),경로당,경로당,"경기도 수원시 팔달구 중부대로 193 (우만동, 신성미소지움아파트)",37.27761862,127.0369927,031-215-5514,,영업,2025-11-21
565,월드메르디앙(아),경로당,경로당,"경기도 수원시 팔달구 권광로 373 (우만동, 월드메르디앙)",37.28031238,127.0363795,031-308-0559,,영업,2025-11-21
566,우만삼성아파트,경로당,경로당,경기도 수원시 팔달구 아주로 17 (우만동),37.27639441,127.0432613,031-215-5529,,영업,2025-11-21
567,인계동 인계,경로당,경로당,경기도 수원시 팔달구 장다리로245번길 18-5 (인계동),37.27232246,127.0258781,031-233-5575,,영업,2025-11-21
568,장다리,경로당,경로당,경기도 수원시 팔달구 세지로198번길 26-14 (인계동),37.2679058,127.0238754,031-222-5360,,영업,2025-11-21
569,인계동본동,경로당,경로당,경기도 수원시 팔달구 장다리로233번길 28-27 (인계동),37.27177644,127.0245835,031-225-0782,,영업,2025-11-21
570,인계선경1차(아),경로당,경로당,"경기도 수원시 팔달구 권광로317번길 12 (인계동, 선경1차아파트)",37.27626182,127.0370378,031-214-0185,,영업,2025-11-21
571,인계새마을,경로당,경로당,경기도 수원시 팔달구 세지로174번길 7-9 (인계동),37.2672748,127.0224918,031-235-6741,,영업,2025-11-21
572,인계선경3차(아),경로당,경로당,"경기도 수원시 팔달구 권광로317번길 15 (인계동, 선경3단지아파트)",37.27558255,127.0357776,031-216-0865,,영업,2025-11-21
573,인계삼성(아),경로당,경로당,"경기도 수원시 팔달구 권광로276번길 9 (인계동, 삼성아파트)",37.27246652,127.0365299,031-213-4361,,영업,2025-11-21
574,인계수정(아),경로당,경로당,"경기도 수원시 팔달구 장다리로306번길 45 (인계동, 수정아파트)",37.27305371,127.0305657,031-211-5809,,영업,2025-11-21
575,샛골,경로당,경로당,경기도 수원시 팔달구 경수대로565번길 59-24 (인계동),37.27513963,127.0271847,031-233-6841,,영업,2025-11-21
576,인계래미안노블클래스(아),경로당,경로당,"경기도 수원시 팔달구 권광로 246 (인계동, 인계래미안노블클래스아파트)",37.26938686,127.0353323,031-211-9305,,영업,2025-11-21
577,인계파밀리에(아),경로당,경로당,"경기도 수원시 팔달구 세지로 211 (인계동, 인계파밀리에)",37.27044254,127.023209,031-224-1121,,영업,2025-11-21
578,새희망,경로당,경로당,"경기도 수원시 팔달구 효원로193번길 5, 2층 (인계동)",37.26432206,127.0231156,031-222-1867,,영업,2025-11-21
579,인계꿈에그린경로당,경로당,경로당,경기도 수원시 팔달구 효원로308번길 16,37.25983674,127.0346255,031-225-9646,,영업,2025-11-21
580,수원센트럴아이파크자이(아)제1,경로당,경로당,경기도 수원시 팔달구 인계로 21,37.2715957138,127.0226371429,031-267-1117,,영업,2025-11-21
581,가마니골,경로당,경로당,경기도 수원시 영통구 권광로304번길 32 (매탄동),37.27412383,127.0387261,031-216-0117,,영업,2025-11-21
582,우성아파트,경로당,경로당,"경기도 수원시 영통구 권광로290번길 34-18 (매탄동, 우성아파트)",37.27328508,127.0380732,031-213-9070,,영업,2025-11-21
583,주막거리,경로당,경로당,경기도 수원시 영통구 매여울로68번길 23 (매탄동),37.27301224,127.0450271,031-216-7266,,영업,2025-11-21
584,현대힐스테이트,경로당,경로당,"경기도 수원시 영통구 권광로260번길 36 (매탄동, 현대힐스테이트)",37.27214388,127.0419109,031-217-9506,,영업,2025-11-21
585,극동(아),경로당,경로당,"경기도 수원시 영통구 매봉로27번길 11 (매탄동, 극동아파트)",37.26939399,127.0517095,031-213-3475,,영업,2025-11-21
586,금성(아),경로당,경로당,"경기도 수원시 영통구 동탄원천로 1089 (매탄동, 금성아파트)",37.2678376,127.0551688,031-212-9533,,영업,2025-11-21
587,동남연립,경로당,경로당,"경기도 수원시 영통구 매영로 9 (매탄동, 동남연립)",37.2717924,127.0445949,031-214-5671,,영업,2025-11-21
588,매탄2동,경로당,경로당,경기도 수원시 영통구 매여울로10번길 14-20 (매탄동),37.27168328,127.0473863,031-213-9496,,영업,2025-11-21
589,산남,경로당,경로당,경기도 수원시 영통구 매봉로35번길 43 (매탄동),37.27170536,127.0504227,031-212-5681,,영업,2025-11-21
590,원천성일1차,경로당,경로당,"경기도 수원시 영통구 동탄원천로1109번길 42 (매탄동, 원천성일1차아파트)",37.27026384,127.0561102,031-216-4090,,영업,2025-11-21
591,한국1차,경로당,경로당,"경기도 수원시 영통구 동탄원천로1109번길 37 (매탄동, 한국1차아파트)",37.26957081,127.0569519,031-217-3324,,영업,2025-11-21
592,e-편한세상,경로당,경로당,"경기도 수원시 영통구 매봉로 20 (매탄동, e-편한세상)",37.26938452,127.0527703,031-214-5432,,영업,2025-11-21
593,말통골,경로당,경로당,경기도 수원시 영통구 신원로 209-2 (매탄동),37.25461334,127.0600176,031-213-6799,,영업,2025-11-21
594,매탄주공그린빌 6단지,경로당,경로당,"경기도 수원시 영통구 동탄원천로881번길 19 (매탄동, 주공그린빌6단지)",37.25372527,127.0422934,031-217-7758,,영업,2025-11-21
595,새터,경로당,경로당,경기도 수원시 영통구 동수원로286번길 33-3 (매탄동),37.25488673,127.0379939,031-237-9057,,영업,2025-11-21
596,우남퍼스트빌,경로당,경로당,"경기도 수원시 영통구 매탄로 82 (매탄동, 우남퍼스트빌)",37.25833791,127.0430012,031-308-2096,,영업,2025-11-21
597,임광(아),경로당,경로당,"경기도 수원시 영통구 동수원로 316 (매탄동, 임광아파트)",37.2584379,127.0383357,031-239-1077,,영업,2025-11-21
598,주공그린빌 1단지,경로당,경로당,"경기도 수원시 영통구 매탄로126번길 22 (매탄동, 주공그린빌1단지)",37.26143029,127.0451613,031-306-0179,,영업,2025-11-21
599,주공그린빌 3단지,경로당,경로당,"경기도 수원시 영통구 동탄원천로915번길 36 (매탄동, 주공그린빌3단지)",37.25697937,127.0438285,031-890-4131,,영업,2025-11-21
600,주공그린빌 5단지,경로당,경로당,"경기도 수원시 영통구 동탄원천로881번길 35 (매탄동, 주공그린빌5단지)",37.25500972,127.0415066,031-302-3337,,영업,2025-11-21
601,주공그린빌2단지,경로당,경로당,"경기도 수원시 영통구 매탄로126번길 66 (매탄동, 주공그린빌2단지)",37.26086491,127.0478536,031-211-0460,,영업,2025-11-21
602,주공그린빌4단지,경로당,경로당,"경기도 수원시 영통구 동탄원천로915번길 33 (매탄동, 주공그린빌4단지)",37.25604619,127.0439958,031-217-3666,,영업,2025-11-21
603,하늘채,경로당,경로당,"경기도 수원시 영통구 효원로 363 (매탄동, 위브하늘채아파트)",37.26153322,127.0395242,031-213-8873,,영업,2025-11-21
604,위브,경로당,경로당,"경기도 수원시 영통구 효원로 363 (매탄동, 위브하늘채아파트)",37.26153322,127.0395242,031-212-8873,,영업,2025-11-21
605,효원,경로당,경로당,경기도 수원시 영통구 매탄로65번길 17 (매탄동),37.25704248,127.040449,031-222-6974,,영업,2025-11-21
606,동남(아),경로당,경로당,"경기도 수원시 영통구 동수원로 432 (매탄동, 동남아파트)",37.26731163,127.0425746,031-213-9129,,영업,2025-11-21
607,매탄공원,경로당,경로당,경기도 수원시 영통구 매탄로 185 (매탄동),37.26713341,127.0454804,031-215-1797,,영업,2025-11-21
608,산드래미,경로당,경로당,경기도 수원시 영통구 매원로11번길 8-16 (매탄동),37.2671453,127.0482113,031-216-1812,,영업,2025-11-21
609,산드래미아랫말,경로당,경로당,경기도 수원시 영통구 산남로4번길 27 (매탄동),37.26385648,127.0487029,031-214-2342,,영업,2025-11-21
610,삼성1차(아),경로당,경로당,"경기도 수원시 영통구 인계로 219 (매탄동, 삼성1차아파트)",37.26558864,127.0413586,031-212-5427,,영업,2025-11-21
611,삼성2차(아),경로당,경로당,"경기도 수원시 영통구 매영로 10 (매탄동, 삼성2차아파트)",37.2701205,127.0434332,031-212-0780,,영업,2025-11-21
612,삼성3차(아),경로당,경로당,"경기도 수원시 영통구 동탄원천로 1035 (매탄동, 삼성3차아파트)",37.26502826,127.0498262,031-216-7771,,영업,2025-11-21
613,성일(아),경로당,경로당,"경기도 수원시 영통구 인계로 239 (매탄동, 성일아파트)",37.26506533,127.0433406,031-215-2767,,영업,2025-11-21
614,매탄레이크파크(아) 경로당,경로당,경로당,"경기도 수원시 영통구 매영로 132 (매탄동, 원천1단지주공아파트)",37.26658339,127.0565971,031-213-8786,,영업,2025-11-21
615,한국2차(아),경로당,경로당,"경기도 수원시 영통구 매영로 84 (매탄동, 한국2차아파트)",37.26819975,127.0500435,031-216-0600,,영업,2025-11-21
616,현대(아),경로당,경로당,"경기도 수원시 영통구 동수원로 448 (매탄동, 현대아파트)",37.26882098,127.0427786,031-212-9685,,영업,2025-11-21
617,매원,경로당,경로당,경기도 수원시 영통구 신원로276번길 36 (원천동),37.26031951,127.0627036,031-212-6888,,영업,2025-11-21
618,아주(아),경로당,경로당,"경기도 수원시 영통구 동수원로537번길 50 (원천동, 아주아파트)",37.27504538,127.0461139,031-213-0543,,영업,2025-11-21
619,원천레이크파크,경로당,경로당,"경기도 수원시 영통구 중부대로448번길 28 (원천동, 원천2단지아파트)",37.26713882,127.058579,031-214-0062,,영업,2025-11-21
620,원천먼내,경로당,경로당,경기도 수원시 영통구 동탄원천로1109번길 22 (원천동),37.2695775,127.0576457,031-212-0756,,영업,2025-11-21
621,원천삼성1차,경로당,경로당,"경기도 수원시 영통구 삼성로268번길 8 (원천동, 원천삼성아파트)",37.26496715,127.0627651,031-216-5204,,영업,2025-11-21
622,원천주공(아),경로당,경로당,"경기도 수원시 영통구 중부대로271번길 27-9 (원천동, 주공아파트)",37.27630602,127.0468147,031-212-4943,,영업,2025-11-21
623,원천신미주,경로당,경로당,"경기도 수원시 영통구 삼성로 308 (원천동, 원천신미주아파트)",37.26684921,127.067581,031-211-9313,,영업,2025-11-21
624,광교에일린의뜰,경로당,경로당,"경기도 수원시 영통구 광교호수공원로155 (원천동, 광교에일린의뜰)",37.27661056,127.0601989,031-214-7972,,영업,2025-11-21
625,광교 가람 호반베르디움(아),경로당,경로당,"경기도 수원시 영통구 광교호수공원로 45 (원천동, 광교호반베르디움)",37.2732911,127.0569897,031-216-1195,,영업,2025-11-21
626,광교공공실버주택,경로당,경로당,"경기도 수원시 영통구 월드컵로150번길 55 (원천동,광교공공실버주택)",37.27965427,127.0499454,031-273-9850,,영업,2025-11-21
627,광교 중흥,경로당,경로당,경기도 수원시 영통구 광교호수공원로 277 (원천동),37.28394176,127.056778,031-211-1137,,영업,2025-11-21
628,광교아이파크,경로당,경로당,경기도 수원시 영통구 광교호수공원로 80 (원천동),37.27308767,127.0612627,031-216-9433,,영업,2025-11-21
629,광교더샵(아),경로당,경로당,경기도 수원시 영통구 광교호수로 15,37.27069616,127.061017,031-214-5982,,영업,2025-11-21
630,더샵광교레이크시티,경로당,경로당,"경기도 수원시 영통구 광교호수공원로 20(원천동, 더샵광교레이크시티)",37.2716415741,127.0605191413,31-217-7341,,영업,2025-11-21
631,래미안 광교,경로당,경로당,"경기도 수원시 영통구 센트럴파크로60 (이의동,래미안광교아파트)",37.2911454,127.0603832,031-217-5162,,영업,2025-11-21
632,광교오드카운티(아),경로당,경로당,"경기도 수원시 영통구 센트럴파크로100 (이의동,오드카운티)",37.29192761,127.0585563,031-217-1994,,영업,2025-11-21
633,호반가든하임,경로당,경로당,"경기도 수원시 영통구 웰빙타운로20 (이의동,호반가든하임)",37.30572632,127.0504052,031-213-7474,,영업,2025-11-21
634,광교2차이편한세상,경로당,경로당,"경기도 수원시 영통구 웰빙타운로50 (이의동,광교2차이편한세상)",37.3065012,127.0469257,031-212-7806,,영업,2025-11-21
635,광교호반베르디움,경로당,경로당,"경기도 수원시 영통구 웰빙타운로70 (이의동,광교호반베르디움)",37.30661576,127.0447261,031-216-7616,,영업,2025-11-21
636,이편한세상광교,경로당,경로당,"경기도 수원시 영통구 센트럴타운로 76 (이의동, e편한세상광교)",37.29111524,127.0523897,031-213-3647,,영업,2025-11-21
637,자연앤자이13블럭,경로당,경로당,"경기도 수원시 영통구 도청로 17번길 23 (이의동, 자연앤자이)",37.28527646,127.0543026,031-213-2786,,영업,2025-11-21
638,광교자연앤힐스테이트,경로당,경로당,"경기도 수원시 영통구 도청로 65 (이의동,자연앤힐스테이트)",37.28927843,127.0493314,031-216-3360,,영업,2025-11-21
639,광교 센트럴타운 60단지(아),경로당,경로당,"경기도 수원시 영통구 센트럴타운로22번길 36 (이의동, 광교 센트럴타운 60단지)",37.28916508,127.0578864,031-213-6543,,영업,2025-11-21
640,써밋플레이스광교,경로당,경로당,"경기도 수원시 영통구 센트럴타운로 85 (이의동,써밋플레이스광교)",37.29156767,127.0504709,031-212-2297,,영업,2025-11-21
641,광교월드마크,경로당,경로당,"경기도 수원시 영통구 센트럴타운로 107 (이의동, 광교푸르지오 월드마크)",37.29261276,127.0481421,031-217-1733,,영업,2025-11-21
642,광교캠퍼스타운참누리(아),경로당,경로당,"경기도 수원시 영통구 대학3로 55 (이의동,광교캠퍼스타운참누리(아))",37.30294122,127.0383769,031-216-7510,,영업,2025-11-21
643,광교카페거리,경로당,경로당,"경기도 수원시 영통구 센트럴파크로127번길 98, 401호 (이의동)",37.29367131,127.0525748,,,영업,2025-11-21
644,광교대학로,경로당,경로당,경기도 수원시 영통구 대학4로 23 (이의동),37.29970585,127.0470346,031-212-2115,,영업,2025-11-21
645,광교호반트라엘(아),경로당,경로당,"경기도 수원시 영통구 대학로 98 (이의동, 광교호반베르디움트라엘(아))",37.3032878,127.0492229,031-217-3008,,영업,2025-11-21
646,광교해모로(아)경로당,경로당,경로당,"경기도 수원시 영통구 광교로 286 (이의동, 광교해모로(아))",37.30565499,127.0523971,031-216-8754,,영업,2025-11-21
647,광교50단지(아)경로당,경로당,경로당,"경기도 수원시 영통구 에듀타운로7 (이의동, 광교50단지(아))",37.28384007,127.0523832,031-212-5104,,영업,2025-11-21
648,광교아르데코,경로당,경로당,"경기도 수원시 영통구 광교로42번길80 (이의동, 광교아르데코 아파트)",37.28659939,127.0445229,031-215-3435,,영업,2025-11-21
649,광교대광로제비앙,경로당,경로당,"경기도 수원시 영통구 웰빙타운로 106 (이의동, 광교대광로제비앙)",37.30686436,127.0417695,031-214-9901,,영업,2025-11-21
650,광교파크자이더테라스,경로당,경로당,"경기도 수원시 영통구 웰빙타운로 130(이의동, 광교파크자이더테라스)",37.310283997,127.0367924273,031-214-3309,,영업,2025-11-21
651,호수마을32단지,경로당,경로당,"경기도 수원시 영통구 광교중앙로 247 (하동, 휴먼시아아파트)",37.29461445,127.0655342,031-214-1333,,영업,2025-11-21
652,호반마을휴먼시아20단지,경로당,경로당,"경기도 수원시 영통구 광교호수로 84 (하동, 휴먼시아아파트)",37.27601134,127.0676006,031-211-4984,,영업,2025-11-21
653,광교호수마을 호반써밋,경로당,경로당,"경기도 수원시 영통구 법조로 134 (하동, 광교호수마을호수써밋)",37.2914718,127.0723564,031-214-3336,,영업,2025-11-21
654,광교마을40단지(아),경로당,경로당,"경기도 수원시 영통구 광교마을로 156 (하동, 광교마을 40단지)",37.29533196,127.0813418,031-217-0410,,영업,2025-11-21
655,광교더리브(아),경로당,경로당,"경기도 수원시 영통구 센트럴파크로 34 (하동, 광교 센트럴타운 62단지)",37.28975474,127.0624657,031-212-5508,,영업,2025-11-21
656,광교호반마을21단지(아),경로당,경로당,"경기도 수원시 영통구 광교호수로152번길 80 (하동, 광교호반마을21단지)",37.27831028,127.0681819,031-213-4250,,영업,2025-11-21
657,광교호반마을22단지,경로당,경로당,"경기도 수원시 영통구 광교호수로152번길 24 (하동, 광교호반마을22단지)",37.28043923,127.06978,031-213-2248,,영업,2025-11-21
658,광교레이크파크수자인경로당,경로당,경로당,"경기도 수원시 영통구 광교호수로152번길 23(하동, 광교레이크파크한양수자인아파트)",37.28111051,127.0723223,031-211-1937,,영업,2025-11-21
659,힐스테이트광교,경로당,경로당,"경기도 수원시 영통구 센트럴파크로 6 (하동, 힐스테이트광교)",37.28667107,127.0648956,031-216-9306,,영업,2025-11-21
660,대우·동신,경로당,경로당,"경기도 수원시 영통구 영통로 460 (영통동, 대우동신아파트)",37.26014439,127.0758794,031-205-4433,,영업,2025-11-21
661,삼성(아),경로당,경로당,"경기도 수원시 영통구 청명북로 33 (영통동, 삼성아파트)",37.25445697,127.0800375,031-307-3667,,영업,2025-11-21
662,영통건영1차,경로당,경로당,"경기도 수원시 영통구 청명로 100 (영통동, 건영아파트)",37.25578469,127.0771421,031-204-1525,,영업,2025-11-21
663,영통에듀파크,경로당,경로당,"경기도 수원시 영통구 청명로 132 (영통동, 삼익.벽산 아파트)",37.25743303,127.0743707,031-205-5377,,영업,2025-11-21
664,청명주공4단지,경로당,경로당,"경기도 수원시 영통구 청명북로 81 (영통동, 영통주공4단지)",37.25886309,127.079878,031-204-3888,,영업,2025-11-21
665,황골마을 벽산·풍림,경로당,경로당,"경기도 수원시 영통구 봉영로1744번길 11 (영통동, 황골벽산풍림아파트)",37.26663771,127.0830516,031-204-8846,,영업,2025-11-21
666,황골신명·한국,경로당,경로당,"경기도 수원시 영통구 봉영로1770번길 21 (영통동, 황골신명한국아파트)",37.26741745,127.0830811,031-205-6610,,영업,2025-11-21
667,황골쌍용,경로당,경로당,"경기도 수원시 영통구 봉영로1744번길 16 (영통동, 황골쌍용아파트)",37.26436822,127.0828537,031-205-1203,,영업,2025-11-21
668,영통포레파크원(아),경로당,경로당,"경기도 수원시 영통구 영통로 498 (영통동, 황골주공1차아파트)",37.26322575,127.0785394,031-204-8333,,영업,2025-11-21
669,영통센트럴파크뷰,경로당,경로당,"경기도 수원시 영통구 영통로514번길 53 (영통동,영통센트럴파크뷰아파트)",37.26491233,127.0813304,031-206-1147,,영업,2025-11-21
670,영통아이파크,경로당,경로당,"경기도 수원시 영통구 삼성로320번길 62 (영통동, 영통아이파크)",37.26604056,127.071056,031-206-6552,,영업,2025-11-21
671,롯데(아),경로당,경로당,"경기도 수원시 영통구 덕영대로1555번길 16 (영통동, 벽적골롯데아파트)",37.24679039,127.0615885,031-304-5937,,영업,2025-11-21
672,벽적골 두산·한신·우성,경로당,경로당,"경기도 수원시 영통구 영통로 232 (영통동, 벽적골두산한신우성아파트)",37.24841988,127.0584849,031-309-3044,,영업,2025-11-21
673,벽적골 삼성·태영,경로당,경로당,"경기도 수원시 영통구 봉영로1517번길 73 (영통동, 벽적골삼성태영아파트)",37.24973572,127.0646417,031-204-2847,,영업,2025-11-21
674,벽적골주공 8단지2차,경로당,경로당,"경기도 수원시 영통구 영통로290번길 26 (영통동, 벽적골주공8단지아파트)",37.25092566,127.0625879,031-204-9487,,영업,2025-11-21
675,벽적골주공 9단지,경로당,경로당,"경기도 수원시 영통구 봉영로1517번길 27 (영통동, 벽적골주공9단지아파트)",37.24813812,127.0671583,031-202-7365,,영업,2025-11-21
676,벌터,경로당,경로당,경기도 수원시 영통구 신원로 39 (신동),37.24912304,127.0465181,031-202-5294,,영업,2025-11-21
677,래미안영통마크원2단지(아),경로당,경로당,"경기도 수원시 영통구 삼성로11 (신동,래미안영통마크원2단지아파트)",37.24784585,127.0464358,031-202-2021,,영업,2025-11-21
678,래미안영통마크원1단지,경로당,경로당,"경기도 수원시 영통구 권선로908번길 72 (신동, 래미안영통마크원1단지아파트)",37.24652986,127.0428936,031-206-7686,,영업,2025-11-21
679,신성,경로당,경로당,경기도 수원시 영통구 청명로59번길 7-16 (영통동),37.25175858,127.0800852,031-202-8814,,영업,2025-11-21
680,영통동,경로당,경로당,경기도 수원시 영통구 매영로 421-7 (영통동),37.24911161,127.0774807,031-204-9185,,영업,2025-11-21
681,건영2차(아),경로당,경로당,"경기도 수원시 영통구 매영로 346 (영통동, 건영2차아파트)",37.25149899,127.0702935,031-206-8168,,영업,2025-11-21
682,극동.풍림(아),경로당,경로당,"경기도 수원시 영통구 봉영로1517번길 30 (영통동, 극동.풍림 아파트)",37.25026714,127.0675699,031-206-8253,,영업,2025-11-21
683,살구골서광·성지·동아·진덕,경로당,경로당,"경기도 수원시 영통구 봉영로 1526 (영통동, 살구마을아파트)",37.24851981,127.0696446,031-204-0512,,영업,2025-11-21
684,살구골현대,경로당,경로당,"경기도 수원시 영통구 매영로 366 (영통동, 현대아파트)",37.25066343,127.0716869,031-205-3315,,영업,2025-11-21
685,신나무실 신성 신안·쌍용·진흥,경로당,경로당,"경기도 수원시 영통구 매영로310번길 12 (영통동, 신나무실5단지아파트)",37.25373616,127.0664479,031-205-0010,,영업,2025-11-21
686,신나무실 신명·동보,경로당,경로당,"경기도 수원시 영통구 봉영로1517번길 76 (영통동, 동보.신명 아파트)",37.25105346,127.0645368,031-204-8536,,영업,2025-11-21
687,신나무주공 5단지1차,경로당,경로당,"경기도 수원시 영통구 영통로290번길 25 (영통동, 신나무주공5단지1차아파트)",37.25160543,127.0627228,031-203-4922,,영업,2025-11-21
688,신원.미주(아),경로당,경로당,"경기도 수원시 영통구 매영로310번길 27 (영통동, 신나무실6단지아파트)",37.25230679,127.0662168,031-308-8111,,영업,2025-11-21
689,영통3차 풍림아이원,경로당,경로당,"경기도 수원시 영통구 봉영로1482번길 18 (영통동, 풍림아이원아파트)",37.24484092,127.066211,031-202-2616,,영업,2025-11-21
690,영통2동 e-편한세상아파트,경로당,경로당,"경기도 수원시 영통구 영통로200번길 239 (영통동, e편한세상아파트)",37.24607318,127.0674939,031-202-1364,,영업,2025-11-21
691,희망,경로당,경로당,경기도 수원시 영통구 신원로250번길 68-3 (영통동),37.25721412,127.0637939,031-204-6999,,영업,2025-11-21
692,우문,경로당,경로당,경기도 수원시 영통구 영통로90번길 55 (망포동),37.23941558,127.0586236,031-204-6668,,영업,2025-11-21
693,늘푸른벽산(아),경로당,경로당,"경기도 수원시 영통구 영통로90번길 4-27 (망포동, 늘푸른벽산아파트)",37.23894395,127.0604579,031-205-1123,,영업,2025-11-21
694,LG1차(아),경로당,경로당,"경기도 수원시 영통구 태장로82번길 32 (망포동, LG1차아파트)",37.23629436,127.0528784,031-273-0617,,영업,2025-11-21
695,망포1차아이파크,경로당,경로당,"경기도 수원시 영통구 영통로200번길 20 (망포동, 망포1차아이파크)",37.24332503,127.057711,031-205-1355,,영업,2025-11-21
696,LG동수원자이(아),경로당,경로당,"경기도 수원시 영통구 태장로82번길 33 (망포동, LG동수원자이아파트)",37.23747229,127.0552593,031-202-1992,,영업,2025-11-21
697,영통뜨란채(아),경로당,경로당,"경기도 수원시 영통구 영통로200번길 156 (망포동, 방죽마을영통뜨란채아파트)",37.24324686,127.0657663,031-205-8559,,영업,2025-11-21
698,센트럴하이츠아파트,경로당,경로당,"경기도 수원시 영통구 영통로 154번길 51-16 (망포동, 센트럴하이츠아파트)",37.2419053,127.0588947,031-203-0335,,영업,2025-11-21
699,망포동 한양 수자인(아),경로당,경로당,"경기도 수원시 영통구 영통로154번길 56 (망포동, 한양수자인아파트)",37.24114742,127.058201,031-204-8330,,영업,2025-11-21
700,청와(아),경로당,경로당,"경기도 수원시 영통구 영통로173번길 23-26 (망포동, 청와아파트)",37.24220853,127.0515014,031-202-9470,,영업,2025-11-21
701,동수원자이2차,경로당,경로당,"경기도 수원시 영통구 태장로71번길 19 (망포동, 동수원자이Ⅱ아파트)",37.23961177,127.0532131,031-205-1058,,영업,2025-11-21
702,그대가프리미어,경로당,경로당,"경기도 수원시 영통구 덕영대로1484번길 21 (망포동, 그대가 프리미어 아파트)",37.2447496,127.053661,031-202-4965,,영업,2025-11-21
703,망포쌍용(아),경로당,경로당,"경기도 수원시 영통구 영통로173번길 37 (망포동, 쌍용1차아파트)",37.24325447,127.0533113,031-309-6832,,영업,2025-11-21
704,망포현대2차아이파크,경로당,경로당,"경기도 수원시 영통구 태장로 45 (망포동, 망포마을현대2차아이파크아파트)",37.23945103,127.0519665,031-205-2585,,영업,2025-11-21
